hour,day_of_week,distance_km,base_fare,driver_supply,wait_time_mins,ride_completed,is_morning_peak,is_evening_peak,is_late_night,is_weekend,is_weekend_evening,hour_sin,hour_cos,dow_sin,dow_cos,weather_severity,is_rainy,is_heavy_rain,rain_x_peak,is_festival,festival_score,price_sensitivity,city_enc,weather_enc,special_event_enc,customer_segment_enc,surge_multiplier
12,1,1.1,27.31,31,25,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,3,0,0,0,1,3,2,3,1,0,2,3.07
10,2,2.5,26.81,42,17,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,2,3,1,1,2,1.63
15,3,1.0,24.36,12,29,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,7,2,2,0,3.5
20,2,3.9,18.11,37,20,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,1,5,2,1,1,1.91
6,2,1.0,21.31,88,8,1,0,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,4,1,0,0,0,0,3,5,5,3,0,1.22
17,6,4.0,27.62,10,23,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,2,7,1,2,2,2.04
8,2,1.9,9.81,48,16,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,1,4,2,1,1,1.85
13,3,4.7,22.23,35,20,0,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,2,1,1,0,1.92
19,5,2.4,32.97,16,19,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,1,6,1,1,1,1.68
18,4,1.1,15.2,10,21,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,4,1,0,1,0,0,3,0,5,3,0,1.32
20,1,3.5,9.29,26,19,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,5,1,1,1,1,2,1,5,2,1,1,1.83
20,5,3.9,42.69,28,21,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,2,2,6,2,2,2,2.09
11,6,5.9,29.82,36,25,1,0,0,0,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,3,1,1,2,0,3.01
21,3,4.5,16.43,26,20,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,7,1,2,2,1.98
14,5,3.3,10.85,16,22,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,1,7,1,1,1,2.19
14,3,2.2,15.78,30,22,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,2,2,1,0,2.34
13,1,3.4,14.2,27,19,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,2,1,2,1,2,1.66
10,7,1.2,27.6,43,17,1,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,5,1,1,1,1,2,1,3,2,2,1,1.77
22,4,10.8,28.52,31,19,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,1,1,2,2,1,1.97
19,2,1.6,34.55,17,18,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,2,0,0,0,0,0,2,3,3,3,2,1.44
16,3,4.1,13.66,23,20,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,5,1,1,0,1,3,3,7,2,0,0,1.84
13,3,4.3,23.06,18,23,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,1,1,1,1,1,2.56
6,3,19.2,14.23,73,12,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,7,1,2,0,1.94
11,1,1.1,15.34,39,17,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,4,1,0,0,0,0,3,0,5,3,0,1.49
10,2,2.5,10.56,45,20,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,3,0,2,1,0,2.32
20,4,2.8,14.67,36,19,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,3,3,7,2,0,0,1.77
10,1,1.6,26.81,48,17,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,3,0,0,0,1,3,2,6,1,0,2,1.72
16,7,28.3,29.33,19,20,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,1,3,2,1,1,1.83
17,3,1.0,10.11,10,20,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2,0,0,0,0,0,2,1,3,3,2,1.48
19,5,1.0,19.09,14,18,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,4,1,0,1,0,0,2,4,5,3,2,1.39
17,2,3.0,23.64,10,21,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,3,1,1,0,1.58
1,5,1.8,43.39,81,10,1,0,0,1,0,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,2,0,0,0,0,0,2,6,3,3,2,1.37
19,5,3.2,16.04,19,19,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,2,0,1,1,2,1.54
13,2,3.9,22.11,22,21,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,3,3,6,2,0,0,2.18
17,1,2.2,18.06,14,24,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3,0,0,0,1,3,2,4,1,0,2,2.22
11,2,3.2,12.43,29,22,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,3,2,2,2,0,2.42
20,2,2.4,20.72,39,18,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,2,1,2,1,2,1.55
17,2,3.0,20.15,11,22,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,2,4,2,2,2,1.78
12,3,2.4,16.2,38,19,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,5,1,1,0,1,3,3,7,2,0,0,1.89
14,2,1.8,10.25,23,20,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,1,7,2,2,1,1.92
7,3,10.5,12.65,61,13,1,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,1,4,2,2,1,1.67
0,6,3.7,30.0,67,12,1,0,0,1,1,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,3,2,3,2,0,2,1.62
9,5,7.6,8.24,43,17,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,2,0,1,1,2,1.75
12,5,1.0,32.62,33,17,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,4,1,0,0,0,0,3,3,5,3,0,1.41
22,2,3.3,18.06,42,18,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,3,7,2,2,0,1.79
18,3,2.0,12.85,10,25,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,3,0,0,0,1,3,1,1,1,0,1,2.09
12,3,4.0,19.53,35,27,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,4,1,1,0,3.35
9,3,7.2,13.53,41,21,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,0,1,2,2,2.58
17,1,2.3,33.79,21,24,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,2,3,1,2,2,2.21
14,7,1.0,24.06,24,19,1,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,3,4,2,1,0,1.7
16,7,1.4,17.51,18,19,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,2,0,2,2,2,1.68
11,3,2.6,21.33,34,27,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,3,2,1,0,3.5
16,6,1.7,10.66,19,19,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,2,3,5,2,1,0,1.68
23,5,1.0,10.97,60,14,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,2,0,0,0,0,0,2,4,3,3,2,1.47
16,6,2.7,27.68,17,21,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,3,3,6,1,0,0,2.03
15,5,1.0,22.14,25,17,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,3,4,0,3,0,1.19
0,7,6.4,8.04,78,15,1,0,0,1,1,0,0.0,1.0,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,1,4,1,0,1,2.18
14,4,2.2,43.06,34,19,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,3,6,1,0,0,1.74
12,2,22.4,14.02,26,22,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,1,2,2,2,1,2.42
17,7,3.6,18.04,17,24,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,3,6,1,0,0,2.18
22,5,10.3,11.35,34,20,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,3,7,1,0,0,2.18
11,3,2.1,16.11,38,27,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,1,7,1,2,1,3.5
9,4,6.7,34.76,47,22,0,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,3,3,1,0,0,2.86
7,4,31.7,9.88,67,13,1,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,3,4,1,0,0,1.65
11,4,3.9,19.81,29,21,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,1,6,2,2,1,2.34
20,7,11.3,14.15,31,19,1,0,1,0,1,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,5,1,1,1,1,2,2,0,2,2,2,1.74
11,5,1.6,11.5,32,18,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,3,3,7,2,0,0,1.59
20,5,8.0,8.88,19,19,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,1,4,1,2,1,1.86
21,7,2.3,12.8,27,17,1,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,4,1,0,1,0,0,2,2,5,3,2,1.48
23,2,4.8,14.99,51,14,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,1,1,2,2,1,1.5
20,2,6.3,12.77,38,20,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,2,7,2,1,2,2.03
16,3,1.9,14.59,20,22,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,1,2,2,0,2.15
12,7,1.0,9.34,33,23,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,5,1,1,0,1,3,1,7,2,0,1,2.67
9,1,31.2,19.9,49,16,0,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,5,1,1,1,1,3,3,2,2,0,0,1.67
19,6,1.0,21.23,24,17,1,0,1,0,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,2,0,0,0,0,0,3,7,3,3,0,1.25
13,2,1.6,17.67,21,19,0,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,1,5,2,2,1,1.74
15,7,4.7,34.81,18,24,1,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,3,6,1,0,0,2.47
14,2,1.2,21.91,24,19,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,3,1,2,0,1.61
5,2,1.9,35.49,92,8,1,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,4,1,0,0,0,0,3,6,5,3,0,1.48
3,4,2.7,10.57,90,8,1,0,0,0,0,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,2,0,0,0,0,0,3,5,3,3,0,1.34
1,7,4.2,15.0,87,12,1,0,0,1,1,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,5,1,1,0,1,3,2,3,2,0,2,1.87
16,5,4.2,19.98,33,22,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,3,1,4,2,0,1,2.33
7,3,1.7,19.87,58,12,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,4,1,0,0,0,0,2,0,5,3,2,1.41
10,2,2.9,15.11,41,22,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,1,4,1,1,1,2.68
19,5,19.0,32.95,29,21,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,2,3,3,2,2,0,2.03
15,7,8.9,21.98,28,21,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,3,1,2,2,0,1.9
10,3,3.6,20.59,46,18,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,4,1,2,2,1.9
16,2,1.0,18.75,26,20,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,2,1,1,1,2,1.75
10,6,6.8,11.13,30,20,1,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,3,4,2,1,0,2.29
12,5,1.8,13.55,30,20,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,1,0,1,2,1,2.03
17,3,1.0,15.94,10,23,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,3,2,1,0,2.08
8,2,1.0,23.76,39,13,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,2,0,0,0,0,0,1,2,3,3,1,1.21
10,6,5.1,24.82,50,20,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,3,4,2,1,0,2.35
14,3,4.3,11.87,34,22,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,5,1,1,0,2.21
11,4,1.4,33.78,29,19,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,3,6,2,2,0,1.81
12,2,1.3,31.12,33,22,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,2,6,2,1,2,2.49
8,4,1.4,22.79,46,15,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,2,3,2,2,2,0,1.51
9,2,6.9,11.96,45,17,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,2,7,2,1,2,1.83
21,3,1.0,8.22,25,27,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,5,1,1,1,1,2,3,0,2,2,0,3.5
21,4,4.5,19.26,29,20,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,2,3,0,2,1,0,2.06
20,1,33.0,26.35,32,19,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,5,1,1,1,1,3,3,1,2,0,0,1.82
20,6,1.9,10.9,19,19,1,0,1,0,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,2,7,2,1,2,1.75
7,4,1.4,16.3,74,13,1,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,3,2,7,2,0,2,1.67
6,2,2.9,14.97,90,11,1,0,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,3,1,2,2,0,1.81
20,1,5.2,43.73,29,20,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,5,1,1,1,1,2,2,6,2,1,2,2.03
16,6,10.6,16.65,19,22,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,1,3,1,1,1,2.22
10,1,14.0,9.01,50,17,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,5,1,1,1,1,2,2,0,2,1,2,1.76
22,7,1.6,39.75,42,18,1,0,0,1,1,1,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,3,6,2,1,0,1.72
14,5,1.8,11.69,27,24,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,3,3,7,2,0,0,2.73
2,6,1.9,11.84,78,10,1,0,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,1,2,1,1,1,1.59
8,1,14.6,17.16,48,17,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,3,1,2,0,1.96
11,7,2.1,32.6,37,16,1,0,0,0,1,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,4,1,0,0,0,0,3,3,5,3,0,1.29
12,3,7.5,23.59,40,21,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,2,1,2,1,2,2.28
18,1,3.7,20.13,10,25,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,2,5,1,2,2,2.08
16,4,2.8,30.14,18,21,0,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,3,3,2,1,0,1.98
21,5,6.5,17.59,28,20,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,2,3,0,2,1,0,2.1
14,5,1.0,21.92,30,18,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,2,3,5,2,2,0,1.54
19,4,1.6,20.43,33,21,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,2,7,1,0,2,1.98
14,2,1.2,16.95,30,17,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,2,0,0,0,0,0,2,7,3,3,2,1.28
20,4,6.3,14.54,26,19,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,2,4,1,1,2,1.77
15,2,1.2,14.15,25,20,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,3,3,4,2,0,0,1.76
8,1,1.4,13.37,42,14,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,2,0,0,0,0,0,3,3,3,3,0,1.35
9,5,2.7,26.71,41,21,0,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,3,1,1,0,0,2.58
14,7,21.1,12.34,28,19,1,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,2,1,2,2,2,1.7
4,1,1.0,27.24,89,18,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,2,3,2,2,2,3.5
17,7,1.0,9.12,14,30,0,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,5,1,1,0,1,3,3,5,2,0,0,3.5
14,3,10.3,19.4,24,20,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,2,1,2,1,2,1.83
18,1,5.9,13.66,10,24,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5,1,1,1,1,2,3,5,2,2,0,1.86
16,4,13.5,33.13,26,21,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,3,6,2,1,0,1.95
16,3,2.3,14.2,21,22,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,0,1,1,2,2.16
10,5,3.3,15.44,34,18,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,2,3,1,2,1,0,1.98
22,5,1.7,20.76,43,17,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,2,3,7,2,2,0,1.56
23,5,4.0,30.78,64,15,0,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,3,3,1,2,0,1.77
10,7,3.8,12.13,38,19,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,3,7,1,1,0,2.03
22,2,4.1,20.34,31,19,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,3,3,3,1,0,0,1.94
22,5,1.0,16.87,32,17,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,2,3,3,2,2,0,1.59
15,5,2.2,22.21,28,21,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,2,2,6,2,1,2,1.88
12,5,3.2,7.59,21,19,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,1,0,1,0,1,1.93
16,5,15.3,24.3,25,20,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,2,2,2,2,2,2,1.89
9,5,16.2,19.62,38,17,0,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,2,2,3,2,1,2,1.91
21,3,1.0,18.06,24,17,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,4,1,0,1,0,0,3,7,5,3,0,1.38
23,1,2.5,32.36,50,14,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,3,3,2,1,0,1.51
19,2,1.0,25.38,32,20,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,2,1,2,1,2,1.76
17,1,1.9,13.71,20,21,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,3,5,2,2,0,1.62
23,1,15.2,9.76,63,15,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,3,0,0,0,1,3,3,7,1,0,0,1.71
12,5,2.9,21.34,25,21,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,2,1,1,0,2,2.25
11,3,2.5,17.3,31,20,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,2,2,2,0,2.11
17,5,1.5,10.75,10,22,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,3,2,1,1,0,1.78
21,6,2.6,10.35,34,20,1,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,2,0,1,2,2,2.06
7,5,1.6,28.8,63,13,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,3,1,1,0,0,1.72
10,3,1.1,18.82,43,16,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,2,0,0,0,0,0,3,1,3,3,0,1.48
